cluster index	CF_componentindex	CF_NrNodes	CF_kingdom	CF_kingdom_score	CF_superclass	CF_superclass_score	CF_class	CF_class_score	CF_subclass	CF_subclass_score	CF_Dparent	CF_Dparent_score	CF_MFramework	CF_MFramework_score
9047	S1087	1	Organic compounds	1.0	Organic Polymers	1.0	Polypeptides	1.0		1.0	Polypeptides	1.0	Aromatic heteropolycyclic compounds	1.0
9099	S1088	1	no matches		no matches		no matches		no matches		no matches		no matches	
9103	S1089	1	no matches		no matches		no matches		no matches		no matches		no matches	
9106	S1090	1	no matches		no matches		no matches		no matches		no matches		no matches	
9107	S1091	1	no matches		no matches		no matches		no matches		no matches		no matches	
9108	S1092	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	1.0	Amino acids, peptides, and analogues	1.0	Oligopeptides	1.0	Aromatic heteropolycyclic compounds	1.0
9115	S1093	1	no matches		no matches		no matches		no matches		no matches		no matches	
9129	S1094	1	no matches		no matches		no matches		no matches		no matches		no matches	
9154	S1095	1	Organic compounds	1.0	Organic Polymers	1.0	Polypeptides	1.0		1.0	Polypeptides	1.0	Aliphatic heteromonocyclic compounds	1.0
9161	S1096	1	no matches		no matches		no matches		no matches		no matches		no matches	
9163	37	2	Organic compounds	1.0	Lipids and lipid-like molecules	0.9166666666666667	Glycerophospholipids	0.5	Glycerophosphoglycerophosphoglycerols	0.5	Cardiolipins	0.5	Aliphatic acyclic compounds	0.5
9293	37	2	Organic compounds	1.0	Lipids and lipid-like molecules	0.9166666666666667	Glycerophospholipids	0.5	Glycerophosphoglycerophosphoglycerols	0.5	Cardiolipins	0.5	Aliphatic acyclic compounds	0.5
9179	38	3	Organic compounds	0.6666666666666666	Lipids and lipid-like molecules	0.6666666666666666	Fatty Acyls	0.3333333333333333	Fatty acyl thioesters	0.3333333333333333	Acyl CoAs	0.3333333333333333	Aromatic heteropolycyclic compounds	0.3888888888888889
9181	38	3	Organic compounds	0.6666666666666666	Lipids and lipid-like molecules	0.6666666666666666	Fatty Acyls	0.3333333333333333	Fatty acyl thioesters	0.3333333333333333	Acyl CoAs	0.3333333333333333	Aromatic heteropolycyclic compounds	0.3888888888888889
9184	38	3	Organic compounds	0.6666666666666666	Lipids and lipid-like molecules	0.6666666666666666	Fatty Acyls	0.3333333333333333	Fatty acyl thioesters	0.3333333333333333	Acyl CoAs	0.3333333333333333	Aromatic heteropolycyclic compounds	0.3888888888888889
9180	S1097	1	no matches		no matches		no matches		no matches		no matches		no matches	
9182	S1098	1	no matches		no matches		no matches		no matches		no matches		no matches	
9189	S1099	1	no matches		no matches		no matches		no matches		no matches		no matches	
9196	S1100	1	Organic compounds	1.0	Organic Polymers	1.0	Polypeptides	1.0		1.0	Polypeptides	1.0	Aromatic heteropolycyclic compounds	1.0
9200	S1101	1	no matches		no matches		no matches		no matches		no matches		no matches	
